,kingdom,phylum,class,order,family,genus,species,list_form
59,Archaea,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Vulcanisaeta,Vulcanisaeta sp. JCM 16159,"['Archaea', 'Crenarchaeota', 'Thermoprotei', 'Thermoproteales', 'Thermoproteaceae', 'Vulcanisaeta', 'Vulcanisaeta sp. JCM 16159']"
60,Archaea,Euryarchaeota,,,,,,"['Archaea', 'Euryarchaeota']"
61,Archaea,Euryarchaeota,,,,,Euryarchaeota archaeon RBG_16_67_27,"['Archaea', 'Euryarchaeota', 'Euryarchaeota archaeon RBG_16_67_27']"
62,Archaea,Euryarchaeota,,,,,Euryarchaeota archaeon RBG_19FT_COMBO_56_21,"['Archaea', 'Euryarchaeota', 'Euryarchaeota archaeon RBG_19FT_COMBO_56_21']"
63,Archaea,Euryarchaeota,,,,,Euryarchaeota archaeon SM23-78,"['Archaea', 'Euryarchaeota', 'Euryarchaeota archaeon SM23-78']"
64,Archaea,Euryarchaeota,,,,,Marine Group III euryarchaeote CG-Bathy1,"['Archaea', 'Euryarchaeota', 'Marine Group III euryarchaeote CG-Bathy1']"
65,Archaea,Euryarchaeota,,,,,candidate divison MSBL1 archaeon SCGC-AAA259A05,"['Archaea', 'Euryarchaeota', 'candidate divison MSBL1 archaeon SCGC-AAA259A05']"
66,Archaea,Euryarchaeota,,,,,candidate divison MSBL1 archaeon SCGC-AAA259D14,"['Archaea', 'Euryarchaeota', 'candidate divison MSBL1 archaeon SCGC-AAA259D14']"
67,Archaea,Euryarchaeota,,,,,candidate divison MSBL1 archaeon SCGC-AAA382M17,"['Archaea', 'Euryarchaeota', 'candidate divison MSBL1 archaeon SCGC-AAA382M17']"
68,Archaea,Euryarchaeota,,,,,uncultured marine group II euryarchaeote,"['Archaea', 'Euryarchaeota', 'uncultured marine group II euryarchaeote']"
69,Archaea,Euryarchaeota,,,,,uncultured marine group II/III euryarchaeote AD1000_02_G03,"['Archaea', 'Euryarchaeota', 'uncultured marine group II/III euryarchaeote AD1000_02_G03']"
70,Archaea,Euryarchaeota,,,,,uncultured marine group II/III euryarchaeote AD1000_88_G11,"['Archaea', 'Euryarchaeota', 'uncultured marine group II/III euryarchaeote AD1000_88_G11']"
71,Archaea,Euryarchaeota,,,,,uncultured marine group II/III euryarchaeote KM3_147_B09,"['Archaea', 'Euryarchaeota', 'uncultured marine group II/III euryarchaeote KM3_147_B09']"
72,Archaea,Euryarchaeota,,,,,uncultured marine group II/III euryarchaeote KM3_87_G01,"['Archaea', 'Euryarchaeota', 'uncultured marine group II/III euryarchaeote KM3_87_G01']"
73,Archaea,Euryarchaeota,,,,Aciduliprofundum,Aciduliprofundum boonei,"['Archaea', 'Euryarchaeota', 'Aciduliprofundum', 'Aciduliprofundum boonei']"
74,Archaea,Euryarchaeota,,Candidatus Altiarchaeales,,,,"['Archaea', 'Euryarchaeota', 'Candidatus Altiarchaeales']"
75,Archaea,Euryarchaeota,,Candidatus Altiarchaeales,,,Candidatus Altiarchaeales archaeon IMC4,"['Archaea', 'Euryarchaeota', 'Candidatus Altiarchaeales', 'Candidatus Altiarchaeales archaeon IMC4']"
76,Archaea,Euryarchaeota,,Candidatus Altiarchaeales,,,Candidatus Altiarchaeales archaeon WOR_SM1_SCG,"['Archaea', 'Euryarchaeota', 'Candidatus Altiarchaeales', 'Candidatus Altiarchaeales archaeon WOR_SM1_SCG']"
77,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,,,"['Archaea', 'Euryarchaeota', 'Archaeoglobi', 'Archaeoglobales', 'Archaeoglobaceae']"
78,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,Archaeoglobus sulfaticallidus,"['Archaea', 'Euryarchaeota', 'Archaeoglobi', 'Archaeoglobales', 'Archaeoglobaceae', 'Archaeoglobus', 'Archaeoglobus sulfaticallidus']"
79,Archaea,Euryarchaeota,Hadesarchaea,,,,,"['Archaea', 'Euryarchaeota', 'Hadesarchaea']"
80,Archaea,Euryarchaeota,Hadesarchaea,,,,Hadesarchaea archaeon DG-33,"['Archaea', 'Euryarchaeota', 'Hadesarchaea', 'Hadesarchaea archaeon DG-33']"
81,Archaea,Euryarchaeota,Hadesarchaea,,,,Hadesarchaea archaeon DG-33-1,"['Archaea', 'Euryarchaeota', 'Hadesarchaea', 'Hadesarchaea archaeon DG-33-1']"
82,Archaea,Euryarchaeota,Hadesarchaea,,,,Hadesarchaea archaeon YNP_N21,"['Archaea', 'Euryarchaeota', 'Hadesarchaea', 'Hadesarchaea archaeon YNP_N21']"
83,Archaea,Euryarchaeota,Halobacteria,,,,,"['Archaea', 'Euryarchaeota', 'Halobacteria']"
84,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Halobacteriales', 'Haloarculaceae', 'Haloarcula']"
85,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula rubripromontorii,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Halobacteriales', 'Haloarculaceae', 'Haloarcula', 'Haloarcula rubripromontorii']"
86,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium zhouii,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Halobacteriales', 'Haloarculaceae', 'Halomicrobium', 'Halomicrobium zhouii']"
87,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,,,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Halobacteriales', 'Halobacteriaceae']"
88,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halarchaeum,Halarchaeum acidiphilum,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Halobacteriales', 'Halobacteriaceae', 'Halarchaeum', 'Halarchaeum acidiphilum']"
89,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium salinarum,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Halobacteriales', 'Halobacteriaceae', 'Halobacterium', 'Halobacterium salinarum']"
90,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium sp. DL1,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Halobacteriales', 'Halobacteriaceae', 'Halobacterium', 'Halobacterium sp. DL1']"
91,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Halobacteriales', 'Halococcaceae', 'Halococcus']"
92,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus hamelinensis,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Halobacteriales', 'Halococcaceae', 'Halococcus', 'Halococcus hamelinensis']"
93,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus thailandensis,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Halobacteriales', 'Halococcaceae', 'Halococcus', 'Halococcus thailandensis']"
94,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Haloferax mucosum,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Haloferacaceae', 'Haloferax', 'Haloferax mucosum']"
95,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Haloferax sp. ATB1,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Haloferacaceae', 'Haloferax', 'Haloferax sp. ATB1']"
96,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,Halogeometricum borinquense,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Haloferacaceae', 'Halogeometricum', 'Halogeometricum borinquense']"
97,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloprofundus,Haloprofundus marisrubri,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Haloferacaceae', 'Haloprofundus', 'Haloprofundus marisrubri']"
98,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Haloferacaceae', 'Haloquadratum', 'Haloquadratum walsbyi']"
99,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halohasta,Halohasta litchfieldiae,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Halorubraceae', 'Halohasta', 'Halohasta litchfieldiae']"
100,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halonotius,Halonotius sp. J07HN4,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Halorubraceae', 'Halonotius', 'Halonotius sp. J07HN4']"
101,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum coriense,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Halorubraceae', 'Halorubrum', 'Halorubrum coriense']"
102,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum distributum,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Halorubraceae', 'Halorubrum', 'Halorubrum distributum']"
103,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum hochstenium,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Halorubraceae', 'Halorubrum', 'Halorubrum hochstenium']"
104,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum litoreum,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Halorubraceae', 'Halorubrum', 'Halorubrum litoreum']"
105,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. J07HR59,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Halorubraceae', 'Halorubrum', 'Halorubrum sp. J07HR59']"
106,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum terrestre,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Haloferacales', 'Halorubraceae', 'Halorubrum', 'Halorubrum terrestre']"
107,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,,,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Natrialbales', 'Natrialbaceae']"
108,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halopiger,Halopiger goleimassiliensis,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Natrialbales', 'Natrialbaceae', 'Halopiger', 'Halopiger goleimassiliensis']"
109,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halopiger,Halopiger salifodinae,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Natrialbales', 'Natrialbaceae', 'Halopiger', 'Halopiger salifodinae']"
110,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halostagnicola,,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Natrialbales', 'Natrialbaceae', 'Halostagnicola']"
111,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Natrialbales', 'Natrialbaceae', 'Natrialba']"
112,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,Natrialba taiwanensis,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Natrialbales', 'Natrialbaceae', 'Natrialba', 'Natrialba taiwanensis']"
113,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,Natrinema pallidum,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Natrialbales', 'Natrialbaceae', 'Natrinema', 'Natrinema pallidum']"
114,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronococcus,Natronococcus amylolyticus,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Natrialbales', 'Natrialbaceae', 'Natronococcus', 'Natronococcus amylolyticus']"
115,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natronorubrum,Natronorubrum sulfidifaciens,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Natrialbales', 'Natrialbaceae', 'Natronorubrum', 'Natronorubrum sulfidifaciens']"
116,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Salinarchaeum,Salinarchaeum sp. Harcht-Bsk1,"['Archaea', 'Euryarchaeota', 'Halobacteria', 'Natrialbales', 'Natrialbaceae', 'Salinarchaeum', 'Salinarchaeum sp. Harcht-Bsk1']"
117,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,,,"['Archaea', 'Euryarchaeota', 'Methanobacteria', 'Methanobacteriales', 'Methanobacteriaceae']"
118,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium lacus,"['Archaea', 'Euryarchaeota', 'Methanobacteria', 'Methanobacteriales', 'Methanobacteriaceae', 'Methanobacterium', 'Methanobacterium lacus']"
119,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium paludis,"['Archaea', 'Euryarchaeota', 'Methanobacteria', 'Methanobacteriales', 'Methanobacteriaceae', 'Methanobacterium', 'Methanobacterium paludis']"
120,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium sp. SMA-27,"['Archaea', 'Euryarchaeota', 'Methanobacteria', 'Methanobacteriales', 'Methanobacteriaceae', 'Methanobacterium', 'Methanobacterium sp. SMA-27']"
121,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,,"['Archaea', 'Euryarchaeota', 'Methanobacteria', 'Methanobacteriales', 'Methanobacteriaceae', 'Methanobrevibacter']"
122,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter curvatus,"['Archaea', 'Euryarchaeota', 'Methanobacteria', 'Methanobacteriales', 'Methanobacteriaceae', 'Methanobrevibacter', 'Methanobrevibacter curvatus']"
123,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter cuticularis,"['Archaea', 'Euryarchaeota', 'Methanobacteria', 'Methanobacteriales', 'Methanobacteriaceae', 'Methanobrevibacter', 'Methanobrevibacter cuticularis']"
124,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter wolinii,"['Archaea', 'Euryarchaeota', 'Methanobacteria', 'Methanobacteriales', 'Methanobacteriaceae', 'Methanobrevibacter', 'Methanobrevibacter wolinii']"
125,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,,"['Archaea', 'Euryarchaeota', 'Methanobacteria', 'Methanobacteriales', 'Methanobacteriaceae', 'Methanosphaera']"
126,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera sp. WGK6,"['Archaea', 'Euryarchaeota', 'Methanobacteria', 'Methanobacteriales', 'Methanobacteriaceae', 'Methanosphaera', 'Methanosphaera sp. WGK6']"
127,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,Methanocaldococcus sp. FS406-22,"['Archaea', 'Euryarchaeota', 'Methanococci', 'Methanococcales', 'Methanocaldococcaceae', 'Methanocaldococcus', 'Methanocaldococcus sp. FS406-22']"
128,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,,"['Archaea', 'Euryarchaeota', 'Methanococci', 'Methanococcales', 'Methanococcaceae', 'Methanococcus']"
129,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,Methanococcus maripaludis,"['Archaea', 'Euryarchaeota', 'Methanococci', 'Methanococcales', 'Methanococcaceae', 'Methanococcus', 'Methanococcus maripaludis']"
130,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,Methanothermococcus thermolithotrophicus,"['Archaea', 'Euryarchaeota', 'Methanococci', 'Methanococcales', 'Methanococcaceae', 'Methanothermococcus', 'Methanothermococcus thermolithotrophicus']"
131,Archaea,Euryarchaeota,Methanomicrobia,,,,Arc I group archaeon U1lsi0528_Bin055,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Arc I group archaeon U1lsi0528_Bin055']"
132,Archaea,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella,,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanocellales', 'Methanocellaceae', 'Methanocella']"
133,Archaea,Euryarchaeota,Methanomicrobia,Methanocellales,Methanocellaceae,Methanocella,Methanocella paludicola,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanocellales', 'Methanocellaceae', 'Methanocella', 'Methanocella paludicola']"
134,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,,,methanogenic archaeon mixed culture ISO4-G1,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanomicrobiales', 'methanogenic archaeon mixed culture ISO4-G1']"
135,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus thermophilus,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanomicrobiales', 'Methanomicrobiaceae', 'Methanoculleus', 'Methanoculleus thermophilus']"
136,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanolacinia,Methanolacinia petrolearia,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanomicrobiales', 'Methanomicrobiaceae', 'Methanolacinia', 'Methanolacinia petrolearia']"
137,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanomicrobium,Methanomicrobium mobile,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanomicrobiales', 'Methanomicrobiaceae', 'Methanomicrobium', 'Methanomicrobium mobile']"
138,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoplanus,Methanoplanus limicola,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanomicrobiales', 'Methanomicrobiaceae', 'Methanoplanus', 'Methanoplanus limicola']"
139,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanolinea,Methanolinea sp. SDB,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanomicrobiales', 'Methanoregulaceae', 'Methanolinea', 'Methanolinea sp. SDB']"
140,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanosphaerula,Methanosphaerula palustris,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanomicrobiales', 'Methanoregulaceae', 'Methanosphaerula', 'Methanosphaerula palustris']"
141,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,Methanospirillum hungatei,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanomicrobiales', 'Methanospirillaceae', 'Methanospirillum', 'Methanospirillum hungatei']"
142,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,,,,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales']"
143,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,,Candidatus Syntrophoarchaeum,Candidatus Syntrophoarchaeum caldarius,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Candidatus Syntrophoarchaeum', 'Candidatus Syntrophoarchaeum caldarius']"
144,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens nitroreducens,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Candidatus Methanoperedenaceae', 'Candidatus Methanoperedens', 'Candidatus Methanoperedens nitroreducens']"
145,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Candidatus Methanoperedenaceae,Candidatus Methanoperedens,Candidatus Methanoperedens sp. BLZ1,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Candidatus Methanoperedenaceae', 'Candidatus Methanoperedens', 'Candidatus Methanoperedens sp. BLZ1']"
146,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosaetaceae,Methanothrix,Methanosaeta harundinacea,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Methanosaetaceae', 'Methanothrix', 'Methanosaeta harundinacea']"
147,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosaetaceae,Methanothrix,Methanothrix soehngenii,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Methanosaetaceae', 'Methanothrix', 'Methanothrix soehngenii']"
148,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Methanosarcinaceae', 'Methanococcoides']"
149,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Methanosarcinaceae', 'Methanohalophilus']"
150,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanolobus,,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Methanosarcinaceae', 'Methanolobus']"
151,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus profundi,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Methanosarcinaceae', 'Methanolobus', 'Methanolobus profundi']"
152,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus tindarius,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Methanosarcinaceae', 'Methanolobus', 'Methanolobus tindarius']"
153,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Methanosarcinaceae', 'Methanosarcina']"
154,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina lacustris,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Methanosarcinaceae', 'Methanosarcina', 'Methanosarcina lacustris']"
155,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina sp. MTP4,"['Archaea', 'Euryarchaeota', 'Methanomicrobia', 'Methanosarcinales', 'Methanosarcinaceae', 'Methanosarcina', 'Methanosarcina sp. MTP4']"
156,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,Methanopyrus kandleri,"['Archaea', 'Euryarchaeota', 'Methanopyri', 'Methanopyrales', 'Methanopyraceae', 'Methanopyrus', 'Methanopyrus kandleri']"
157,Archaea,Euryarchaeota,Theionarchaea,,,,Theionarchaea archaeon DG-70,"['Archaea', 'Euryarchaeota', 'Theionarchaea', 'Theionarchaea archaeon DG-70']"
158,Archaea,Euryarchaeota,Thermococci,Thermococcales,,,,"['Archaea', 'Euryarchaeota', 'Thermococci', 'Thermococcales']"
159,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,,,"['Archaea', 'Euryarchaeota', 'Thermococci', 'Thermococcales', 'Thermococcaceae']"
160,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Palaeococcus,Palaeococcus pacificus,"['Archaea', 'Euryarchaeota', 'Thermococci', 'Thermococcales', 'Thermococcaceae', 'Palaeococcus', 'Palaeococcus pacificus']"
161,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,Pyrococcus furiosus,"['Archaea', 'Euryarchaeota', 'Thermococci', 'Thermococcales', 'Thermococcaceae', 'Pyrococcus', 'Pyrococcus furiosus']"
162,Archaea,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,,"['Archaea', 'Euryarchaeota', 'Thermococci', 'Thermococcales', 'Thermococcaceae', 'Thermococcus']"
163,Archaea,Euryarchaeota,Thermoplasmata,,,,methanogenic archaeon ISO4-H5,"['Archaea', 'Euryarchaeota', 'Thermoplasmata', 'methanogenic archaeon ISO4-H5']"
164,Archaea,Euryarchaeota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,"['Archaea', 'Euryarchaeota', 'Thermoplasmata', 'Methanomassiliicoccales', 'Methanomassiliicoccaceae', 'Methanomassiliicoccus', 'Candidatus Methanomassiliicoccus intestinalis']"
165,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,,,,"['Archaea', 'Euryarchaeota', 'Thermoplasmata', 'Thermoplasmatales']"
166,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,,,Thermoplasmatales archaeon BRNA1,"['Archaea', 'Euryarchaeota', 'Thermoplasmata', 'Thermoplasmatales', 'Thermoplasmatales archaeon BRNA1']"
167,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,,,Thermoplasmatales archaeon E-plasma,"['Archaea', 'Euryarchaeota', 'Thermoplasmata', 'Thermoplasmatales', 'Thermoplasmatales archaeon E-plasma']"
168,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,,,Thermoplasmatales archaeon Gpl,"['Archaea', 'Euryarchaeota', 'Thermoplasmata', 'Thermoplasmatales', 'Thermoplasmatales archaeon Gpl']"
169,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,,,Thermoplasmatales archaeon I-plasma,"['Archaea', 'Euryarchaeota', 'Thermoplasmata', 'Thermoplasmatales', 'Thermoplasmatales archaeon I-plasma']"
170,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,,,Thermoplasmatales archaeon SCGC AB-539-N05,"['Archaea', 'Euryarchaeota', 'Thermoplasmata', 'Thermoplasmatales', 'Thermoplasmatales archaeon SCGC AB-539-N05']"
171,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,,,Thermoplasmatales archaeon SG8-52-4,"['Archaea', 'Euryarchaeota', 'Thermoplasmata', 'Thermoplasmatales', 'Thermoplasmatales archaeon SG8-52-4']"
172,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Ferroplasmaceae,Ferroplasma,Ferroplasma acidarmanus,"['Archaea', 'Euryarchaeota', 'Thermoplasmata', 'Thermoplasmatales', 'Ferroplasmaceae', 'Ferroplasma', 'Ferroplasma acidarmanus']"
173,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Picrophilaceae,Picrophilus,Picrophilus torridus,"['Archaea', 'Euryarchaeota', 'Thermoplasmata', 'Thermoplasmatales', 'Picrophilaceae', 'Picrophilus', 'Picrophilus torridus']"
